filename,set,reltype,connspan,conn_raw,conn_uttid,x2,x3,conn1,conn2,rs1,rs2,x5,x6,x7,arg1raw,arg1span,arg1_uttid,x9,x10,x11,arg2raw,arg2span,arg2_uttid,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,incomplete,relstart,EN_conn_utt,NP_conn_utt,EN_arg1_utt,EN_arg2_utt,Arg1_RawText,Arg2_RawText,EN_conn_utt_span,EN_arg1_utt_span,EN_arg2_utt_span,Arg1_SpanList,Arg2_SpanList,NP_conn_utt_span,Relation,Conn1,Conn2,NP_rs1,NP_rs2,ConnHeadSemClass1,Conn2SemClass1,Arg1_FirstSpanStart,Arg2_FirstSpanStart,FullRawText,FileNumber,Section,Conn2SemClass2,ConnHeadSemClass2
KAD_22_Chatting-At-The-Restaurant_DG.txt,dev,Implicit,,,,,,indeed,0,Expansion.Equivalence,,,,,They won't know that nothing can fix them.,6922..6964,KAD_22_Chatting-At-The-Restaurant_DG__169,,,,Nothing can fix them.,6967..6988,KAD_22_Chatting-At-The-Restaurant_DG__170,,,,,,,,,,,,,Null,6922,,,They won't know that nothing can fix them.,Nothing can fix them.,Dem no go know sey na noting gum dem.,Sapain no gum dem.,,6922..6964,6967..6988,6782..6819,6822..6840,,,,,,,,,6922,6967,Dem no go know sey na noting gum dem. Sapain no gum dem.,8299,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,Uh... my name is John Nkemjika Nwobo.,0..37,LAG_07_Johns-Biography_MG__1,,,,I come from Imo State.,40..62,LAG_07_Johns-Biography_MG__2,,,,,,,,,,,,,Null,0,,,Uh... my name is John Nkemjika Nwobo.,I come from Imo State.,Ehn my name na John Nkemjika Nwobo.,I come from Imo State.,,0..37,40..62,0..35,38..60,,,,,,,,,0,40,Ehn my name na John Nkemjika Nwobo. I come from Imo State.,8302,22,,
LAG_07_Johns-Biography_MG.txt,train,EntRel,,,,,,0,0,,,,,,I come from Imo State.,40..62,LAG_07_Johns-Biography_MG__2,,,,"Well my people, I mean, things are difficult.",65..110,LAG_07_Johns-Biography_MG__3,,,,,,,,,,,,,Null,40,,,I come from Imo State.,"Well my people, I mean, things are difficult.",I come from Imo State.,"Well my people, as in things no easy now o.",,40..62,65..110,38..60,63..106,,,,,,,,,40,65,"I come from Imo State. Well my people, as in things no easy now o.",8303,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,as a result,0,Contingency.Cause.Result,,,,,"Because uh... I remember, that in Jonathan's era, everyone was just showing off, but things are difficult under this Buhari regime.",113..244,LAG_07_Johns-Biography_MG__4,,,,"I wanna... I'm just wondering what will happen within, I mean the citizens, in the next ten years.",247..345,LAG_07_Johns-Biography_MG__5,,,,,,,,,,,,,Null,113,,,"Because uh... I remember, that in Jonathan's era, everyone was just showing off, but things are difficult under this Buhari regime.","I wanna... I'm just wondering what will happen within, I mean the citizens, in the next ten years.","Because ehn I remember, dat Jonathan time o, everybody just dey flex, but dis Buhari regime, things no easy at all.","I wanna, I just dey wonder wetin go happen within as in di citizen in di next ten years.",,113..244,247..345,109..224,227..315,,,,,,,,,113,247,"Because ehn I remember, dat Jonathan time o, everybody just dey flex, but dis Buhari regime, things no easy at all. I wanna, I just dey wonder wetin go happen within as in di citizen in di next ten years.",8305,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"I wanna... I'm just wondering what will happen within, I mean the citizens, in the next ten years.",247..345,LAG_07_Johns-Biography_MG__5,,,,"The way things are going now, it's not funny at all.",348..400,LAG_07_Johns-Biography_MG__6,,,,,,,,,,,,,Null,247,,,"I wanna... I'm just wondering what will happen within, I mean the citizens, in the next ten years.","The way things are going now, it's not funny at all.","I wanna, I just dey wonder wetin go happen within as in di citizen in di next ten years.","As things dey go now, things no funny at all.",,247..345,348..400,227..315,318..363,,,,,,,,,247,348,"I wanna, I just dey wonder wetin go happen within as in di citizen in di next ten years. As things dey go now, things no funny at all.",8306,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in addition,0,Expansion.Conjunction,,,,,"Um... like if you think back to the Jonathan era, contracts were awarded and people had work to do.",403..502,LAG_07_Johns-Biography_MG__7,,,,"Well um... they were giving out things, people were travelling.",505..568,LAG_07_Johns-Biography_MG__8,,,,,,,,,,,,,Null,403,,,"Um... like if you think back to the Jonathan era, contracts were awarded and people had work to do.","Well um... they were giving out things, people were travelling.","Ehm like if you think dat time of Jonathan, contract dey come out, people dey work.","Well ehm, dem dey give out tin, people dey travel.",,403..502,505..568,366..449,452..502,,,,,,,,,403,505,"Ehm like if you think dat time of Jonathan, contract dey come out, people dey work. Well ehm, dem dey give out tin, people dey travel.",8308,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in contrast,nevertheless,Comparison.Contrast,Comparison.Concession.Arg2-as-denier,,,,"Well um... they were giving out things, people were travelling.",505..568,LAG_07_Johns-Biography_MG__8,,,,"Traveling is very easy, but nowadays, it's like nothing is happening.",571..640,LAG_07_Johns-Biography_MG__9,,,,,,,,,,,,,Null,505,,,"Well um... they were giving out things, people were travelling.","Traveling is very easy, but nowadays, it's like nothing is happening.","Well ehm, dem dey give out tin, people dey travel.","To travel is very easy, but now, tins just dey like sey nothing dey happen.",,505..568,571..640,452..502,505..580,,,,,,,,,505,571,"Well ehm, dem dey give out tin, people dey travel. To travel is very easy, but now, tins just dey like sey nothing dey happen.",8309,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,so,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,"Traveling is very easy, but nowadays, it's like nothing is happening.",571..640,LAG_07_Johns-Biography_MG__9,,,,I wonder what's happening in Nigeria right now.,643..690,LAG_07_Johns-Biography_MG__10,,,,,,,,,,,,,Null,571,,,"Traveling is very easy, but nowadays, it's like nothing is happening.",I wonder what's happening in Nigeria right now.,"To travel is very easy, but now, tins just dey like sey nothing dey happen.",I wonder wetin dey happen with Nigeria for now.,,571..640,643..690,505..580,583..630,,,,,,,,,571,643,"To travel is very easy, but now, tins just dey like sey nothing dey happen. I wonder wetin dey happen with Nigeria for now.",8310,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,I wonder what's happening in Nigeria right now.,643..690,LAG_07_Johns-Biography_MG__10,,,,"Well my friend, I really believe that the situation in this country nowadays is something uh... we all need to get together and talk about.",693..832,LAG_07_Johns-Biography_MG__11,,,,,,,,,,,,,Null,643,,,I wonder what's happening in Nigeria right now.,"Well my friend, I really believe that the situation in this country nowadays is something uh... we all need to get together and talk about.",I wonder wetin dey happen with Nigeria for now.,"Well my broder, I really believe sey di situation of dis country now, na something eh all of us need to gather together, talk about am.",,643..690,693..832,583..630,633..768,,,,,,,,,643,693,"I wonder wetin dey happen with Nigeria for now. Well my broder, I really believe sey di situation of dis country now, na something eh all of us need to gather together, talk about am.",8311,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"Well my friend, I really believe that the situation in this country nowadays is something uh... we all need to get together and talk about.",693..832,LAG_07_Johns-Biography_MG__11,,,,"We all need to get together, talk about it, figure out how we will solve our problems.",835..921,LAG_07_Johns-Biography_MG__12,,,,,,,,,,,,,Null,693,,,"Well my friend, I really believe that the situation in this country nowadays is something uh... we all need to get together and talk about.","We all need to get together, talk about it, figure out how we will solve our problems.","Well my broder, I really believe sey di situation of dis country now, na something eh all of us need to gather together, talk about am.","All of us need to gather together, talk about am, know how we go take solve our problem.",,693..832,835..921,633..768,771..859,,,,,,,,,693,835,"Well my broder, I really believe sey di situation of dis country now, na something eh all of us need to gather together, talk about am. All of us need to gather together, talk about am, know how we go take solve our problem.",8312,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,"Because, we cannot leave... let Americans come and solve our problems.",924..994,LAG_07_Johns-Biography_MG__13,,,,We need to do it by ourselves.,997..1027,LAG_07_Johns-Biography_MG__14,,,,,,,,,,,,,Null,924,,,"Because, we cannot leave... let Americans come and solve our problems.",We need to do it by ourselves.,"Because, we no fit leave, let Americans come solve our problem.",We need to do am within ourselves.,,924..994,997..1027,862..925,928..962,,,,,,,,,924,997,"Because, we no fit leave, let Americans come solve our problem. We need to do am within ourselves.",8314,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,for example,0,Expansion.Instantiation.Arg2-as-instance,,,,,We need to do it by ourselves.,997..1027,LAG_07_Johns-Biography_MG__14,,,,"When, when you talk about um... the students now, for you to... um... it's not easy for you to get into school now.",1030..1145,LAG_07_Johns-Biography_MG__15,,,,,,,,,,,,,Null,997,,,We need to do it by ourselves.,"When, when you talk about um... the students now, for you to... um... it's not easy for you to get into school now.",We need to do am within ourselves.,"When, when you talk about ehm di student now, for you to, ehn for you to get admission now, e no easy.",,997..1027,1030..1145,928..962,965..1067,,,,,,,,,997,1030,"We need to do am within ourselves. When, when you talk about ehm di student now, for you to, ehn for you to get admission now, e no easy.",8315,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,"When, when you talk about um... the students now, for you to... um... it's not easy for you to get into school now.",1030..1145,LAG_07_Johns-Biography_MG__15,,,,You need to struggle.,1148..1169,LAG_07_Johns-Biography_MG__16,,,,,,,,,,,,,Null,1030,,,"When, when you talk about um... the students now, for you to... um... it's not easy for you to get into school now.",You need to struggle.,"When, when you talk about ehm di student now, for you to, ehn for you to get admission now, e no easy.",You need to struggle.,,1030..1145,1148..1169,965..1067,1070..1091,,,,,,,,,1030,1148,"When, when you talk about ehm di student now, for you to, ehn for you to get admission now, e no easy. You need to struggle.",8316,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,You will take...,1172..1188,LAG_07_Johns-Biography_MG__17,,,,"You will come across people who didn't take... who didn't even take the examination, you will see them get in while you who rested... struggled to sit for the Post UME and everything else... you need to stay back and, and then you need to say, ""okay, go ahead....""",1191..1455,LAG_07_Johns-Biography_MG__18,,,,,,,,,,,,,arg1-incomplete,1172,,,You will take...,"You will come across people who didn't take... who didn't even take the examination, you will see them get in while you who rested... struggled to sit for the Post UME and everything else... you need to stay back and, and then you need to say, ""okay, go ahead....""",You go write...,"You go see people wey no write, no even write exam, you go see dem just enter, but you wey rest, struggle write post UME and every oder thing, you need to stay back and, and den you need to say okay de go like.",,1172..1188,1191..1455,1094..1109,1112..1322,,,,,,,,,1172,1191,"You go write... You go see people wey no write, no even write exam, you go see dem just enter, but you wey rest, struggle write post UME and every oder thing, you need to stay back and, and den you need to say okay de go like.",8318,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in sum,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"You will come across people who didn't take... who didn't even take the examination, you will see them get in while you who rested... struggled to sit for the Post UME and everything else... you need to stay back and, and then you need to say, ""okay, go ahead....""",1191..1455,LAG_07_Johns-Biography_MG__18,,,,You have to struggle beforehand if you don't have anyone to help you.,1458..1527,LAG_07_Johns-Biography_MG__19,,,,,,,,,,,,,Null,1191,,,"You will come across people who didn't take... who didn't even take the examination, you will see them get in while you who rested... struggled to sit for the Post UME and everything else... you need to stay back and, and then you need to say, ""okay, go ahead....""",You have to struggle beforehand if you don't have anyone to help you.,"You go see people wey no write, no even write exam, you go see dem just enter, but you wey rest, struggle write post UME and every oder thing, you need to stay back and, and den you need to say okay de go like.",You have to struggle before if you don't have anybody.,,1191..1455,1458..1527,1112..1322,1325..1379,,,,,,,,,1191,1458,"You go see people wey no write, no even write exam, you go see dem just enter, but you wey rest, struggle write post UME and every oder thing, you need to stay back and, and den you need to say okay de go like. You have to struggle before if you don't have anybody.",8319,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in sum,because,Expansion.Level-of-detail.Arg1-as-detail,Contingency.Cause.Reason,,,,You have to struggle beforehand if you don't have anyone to help you.,1458..1527,LAG_07_Johns-Biography_MG__19,,,,That's how this country is.,1530..1557,LAG_07_Johns-Biography_MG__20,,,,,,,,,,,,,Null,1458,,,You have to struggle beforehand if you don't have anyone to help you.,That's how this country is.,You have to struggle before if you don't have anybody.,Na so di country just be now.,,1458..1527,1530..1557,1325..1379,1382..1411,,,,,,,,,1458,1530,You have to struggle before if you don't have anybody. Na so di country just be now.,8324,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"In fact, the other day, I had... I went to uh... a party with my girl.",1633..1703,LAG_07_Johns-Biography_MG__22,,,,"As soon as we went into the hall of the event, the women just started asking me who invited me.",1706..1801,LAG_07_Johns-Biography_MG__23,,,,,,,,,,,,,Null,1633,,,"In fact, the other day, I had... I went to uh... a party with my girl.","As soon as we went into the hall of the event, the women just started asking me who invited me.","Even di oder day sef, I get, I go ehn party with my madam.","As we enter hall, naim, di woman come dey ask me who I follow come?",,1633..1703,1706..1801,1479..1537,1540..1607,,,,,,,,,1633,1706,"Even di oder day sef, I get, I go ehn party with my madam. As we enter hall, naim, di woman come dey ask me who I follow come?",8328,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,as a result,0,Contingency.Cause.Result,,,,,"As soon as we went into the hall of the event, the women just started asking me who invited me.",1706..1801,LAG_07_Johns-Biography_MG__23,,,,I had to tell her that it was a certain woman before she would give me a plate of rice!,1804..1891,LAG_07_Johns-Biography_MG__24,,,,,,,,,,,,,Null,1706,,,"As soon as we went into the hall of the event, the women just started asking me who invited me.",I had to tell her that it was a certain woman before she would give me a plate of rice!,"As we enter hall, naim, di woman come dey ask me who I follow come?",I tell am sey na one madam before she give me plate of rice!,,1706..1801,1804..1891,1540..1607,1610..1670,,,,,,,,,1706,1804,"As we enter hall, naim, di woman come dey ask me who I follow come? I tell am sey na one madam before she give me plate of rice!",8329,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,so,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,I had to tell her that it was a certain woman before she would give me a plate of rice!,1804..1891,LAG_07_Johns-Biography_MG__24,,,,Imagine!,1894..1902,LAG_07_Johns-Biography_MG__25,,,,,,,,,,,,,Null,1804,,,I had to tell her that it was a certain woman before she would give me a plate of rice!,Imagine!,I tell am sey na one madam before she give me plate of rice!,Imagine!,,1804..1891,1894..1902,1610..1670,1673..1681,,,,,,,,,1804,1894,I tell am sey na one madam before she give me plate of rice! Imagine!,8332,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause+SpeechAct.Reason+SpeechAct,,,,,Imagine!,1894..1902,LAG_07_Johns-Biography_MG__25,,,,Even getting a plate of rice in Nigeria now involves connections.,1905..1970,LAG_07_Johns-Biography_MG__26,,,,,,,,,,,,,Null,1894,,,Imagine!,Even getting a plate of rice in Nigeria now involves connections.,Imagine!,"To even get plate of rice for Nigeria now, na connection.",,1894..1902,1905..1970,1673..1681,1684..1741,,,,,,,,,1894,1905,"Imagine! To even get plate of rice for Nigeria now, na connection.",8333,22,,
LAG_07_Johns-Biography_MG.txt,train,EntRel,,,,,,0,0,,,,,,Even getting a plate of rice in Nigeria now involves connections.,1905..1970,LAG_07_Johns-Biography_MG__26,,,,Uhm!,1973..1977,LAG_07_Johns-Biography_MG__27,,,,,,,,,,,,,Null,1905,,,Even getting a plate of rice in Nigeria now involves connections.,Uhm!,"To even get plate of rice for Nigeria now, na connection.",Uhm!,,1905..1970,1973..1977,1684..1741,1744..1748,,,,,,,,,1905,1973,"To even get plate of rice for Nigeria now, na connection. Uhm!",8334,22,,
LAG_07_Johns-Biography_MG.txt,train,EntRel,,,,,,0,0,,,,,,Uhm!,1973..1977,LAG_07_Johns-Biography_MG__27,,,,"It's not easy at all, but...",1980..2008,LAG_07_Johns-Biography_MG__28,,,,,,,,,,,,,Null,1973,,,Uhm!,"It's not easy at all, but...",Uhm!,"Di thing no easy at all, but...",,1973..1977,1980..2008,1744..1748,1751..1782,,,,,,,,,1973,1980,"Uhm! Di thing no easy at all, but...",8335,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,0,0,,,,,,And I also advise them when it comes to...,2289..2331,LAG_07_Johns-Biography_MG__32,,,,"Like our guys who are into the fraudulent acts known as Yahoo, and other stuff like that, that stuff doesn't pay at all.",2334..2454,LAG_07_Johns-Biography_MG__33,,,,,,,,,,,,,arg1-incomplete,2289,,,And I also advise them when it comes to...,"Like our guys who are into the fraudulent acts known as Yahoo, and other stuff like that, that stuff doesn't pay at all.",And I dey also advise dem when it comes to...,"Like our guys wey dey do yahoo, and oder stuff like dat, dose stuff no dey pay at all.",,2289..2331,2334..2454,2048..2093,2096..2182,,,,,,,,,2289,2334,"And I dey also advise dem when it comes to... Like our guys wey dey do yahoo, and oder stuff like dat, dose stuff no dey pay at all.",8343,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in short,0,Expansion.Level-of-detail.Arg1-as-detail,,,,,"Like our guys who are into the fraudulent acts known as Yahoo, and other stuff like that, that stuff doesn't pay at all.",2334..2454,LAG_07_Johns-Biography_MG__33,,,,That stuff doesn't pay.,2457..2480,LAG_07_Johns-Biography_MG__34,,,,,,,,,,,,,Null,2334,,,"Like our guys who are into the fraudulent acts known as Yahoo, and other stuff like that, that stuff doesn't pay at all.",That stuff doesn't pay.,"Like our guys wey dey do yahoo, and oder stuff like dat, dose stuff no dey pay at all.",Dose things no dey pay.,,2334..2454,2457..2480,2096..2182,2185..2208,,,,,,,,,2334,2457,"Like our guys wey dey do yahoo, and oder stuff like dat, dose stuff no dey pay at all. Dose things no dey pay.",8344,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,for instance,0,Expansion.Instantiation.Arg2-as-instance,,,,,That stuff doesn't pay.,2457..2480,LAG_07_Johns-Biography_MG__34,,,,"I noticed some guys recently, they will tell you that this guy riding this car is no superhero.",2483..2578,LAG_07_Johns-Biography_MG__35,,,,,,,,,,,,,Null,2457,,,That stuff doesn't pay.,"I noticed some guys recently, they will tell you that this guy riding this car is no superhero.",Dose things no dey pay.,"I notice some guys now, de will tell you sey dis man wey dey ride dis car no get two heads.",,2457..2480,2483..2578,2185..2208,2211..2302,,,,,,,,,2457,2483,"Dose things no dey pay. I notice some guys now, de will tell you sey dis man wey dey ride dis car no get two heads.",8345,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,but,0,Comparison.Concession.Arg2-as-denier,,,,,"I noticed some guys recently, they will tell you that this guy riding this car is no superhero.",2483..2578,LAG_07_Johns-Biography_MG__35,,,,"Myself, I want to be like him.",2581..2611,LAG_07_Johns-Biography_MG__36,,,,,,,,,,,,,Null,2483,,,"I noticed some guys recently, they will tell you that this guy riding this car is no superhero.","Myself, I want to be like him.","I notice some guys now, de will tell you sey dis man wey dey ride dis car no get two heads.",Meself wan be like am.,,2483..2578,2581..2611,2211..2302,2305..2327,,,,,,,,,2483,2581,"I notice some guys now, de will tell you sey dis man wey dey ride dis car no get two heads. Meself wan be like am.",8346,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,But all those things don't add value.,2614..2651,LAG_07_Johns-Biography_MG__37,,,,We need to like... just identify what we can do on our own.,2654..2713,LAG_07_Johns-Biography_MG__38,,,,,,,,,,,,,Null,2614,,,But all those things don't add value.,We need to like... just identify what we can do on our own.,But all dose things no dey pay.,We need to like just know wetin we fit work on our own.,,2614..2651,2654..2713,2330..2361,2364..2419,,,,,,,,,2614,2654,But all dose things no dey pay. We need to like just know wetin we fit work on our own.,8348,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,in particular,0,Expansion.Level-of-detail.Arg2-as-detail,,,,,"For instance, just now, I remember when I worked with an Indian man.",3205..3273,LAG_07_Johns-Biography_MG__44,,,,"I, I tried to save a bit of money and bought a small car, which I used for commercial purposes.",3276..3371,LAG_07_Johns-Biography_MG__45,,,,,,,,,,,,,Null,3205,,,"For instance, just now, I remember when I worked with an Indian man.","I, I tried to save a bit of money and bought a small car, which I used for commercial purposes.","Like as I dey now, I remember o when I work with one Indian man.","I, I try save small money, come buy one small motor, come use am dey do taxi.",,3205..3273,3276..3371,2885..2949,2952..3029,,,,,,,,,3205,3276,"Like as I dey now, I remember o when I work with one Indian man. I, I try save small money, come buy one small motor, come use am dey do taxi.",8358,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,as a result,0,Contingency.Cause.Result,,,,,"I, I tried to save a bit of money and bought a small car, which I used for commercial purposes.",3276..3371,LAG_07_Johns-Biography_MG__45,,,,"That was uh... four back... four years back, but one of my guys made the comment, ""man, this is beneath you!""",3374..3483,LAG_07_Johns-Biography_MG__46,,,,,,,,,,,,,Null,3276,,,"I, I tried to save a bit of money and bought a small car, which I used for commercial purposes.","That was uh... four back... four years back, but one of my guys made the comment, ""man, this is beneath you!""","I, I try save small money, come buy one small motor, come use am dey do taxi.","Dat was ahm four back, four years back, but one of my guy come dey like guy, you no suppose dey do dis kind thing!",,3276..3371,3374..3483,2952..3029,3032..3146,,,,,,,,,3276,3374,"I, I try save small money, come buy one small motor, come use am dey do taxi. Dat was ahm four back, four years back, but one of my guy come dey like guy, you no suppose dey do dis kind thing!",8360,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,0,0,Reformulation,,,,,It was through that taxi that I met...,3585..3623,LAG_07_Johns-Biography_MG__48,,,,"As we speak... through that taxi, I met the HR Manager of Total, the Mr Didebey from France.",3626..3718,LAG_07_Johns-Biography_MG__49,,,,,,,,,,,,,arg1-incomplete,3585,,,It was through that taxi that I met...,"As we speak... through that taxi, I met the HR Manager of Total, the Mr Didebey from France.",Na through dat taxi I come meet...,"As me and you dey talk now, through dat taxi I meet di HR manager of Total, di Mr Didebey from France.",,3585..3623,3626..3718,3252..3286,3289..3391,,,,,,,,,3585,3626,"Na through dat taxi I come meet... As me and you dey talk now, through dat taxi I meet di HR manager of Total, di Mr Didebey from France.",8364,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,because,0,Contingency.Cause.Reason,,,,,"And since I met that man, things have changed in my life.",3721..3778,LAG_07_Johns-Biography_MG__50,,,,"The man advised me on education, the man has guided me.",3781..3836,LAG_07_Johns-Biography_MG__51,,,,,,,,,,,,,Null,3721,,,"And since I met that man, things have changed in my life.","The man advised me on education, the man has guided me.","And since I meet dat man, things don somehow change for my life.","Di man don advise me about education, di man don talk to me.",,3721..3778,3781..3836,3394..3458,3461..3521,,,,,,,,,3721,3781,"And since I meet dat man, things don somehow change for my life. Di man don advise me about education, di man don talk to me.",8367,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,and,because,Expansion.Conjunction,Contingency.Cause.Reason,,,,"The man advised me on education, the man has guided me.",3781..3836,LAG_07_Johns-Biography_MG__51,,,,He told me that he himself went through what I am going through at the moment.,3839..3917,LAG_07_Johns-Biography_MG__52,,,,,,,,,,,,,Null,3781,,,"The man advised me on education, the man has guided me.",He told me that he himself went through what I am going through at the moment.,"Di man don advise me about education, di man don talk to me.",Tell me sey imself pass through wetin me I dey pass now.,,3781..3836,3839..3917,3461..3521,3524..3580,,,,,,,,,3781,3839,"Di man don advise me about education, di man don talk to me. Tell me sey imself pass through wetin me I dey pass now.",8369,22,,
LAG_07_Johns-Biography_MG.txt,train,EntRel,,,,,,0,0,,,,,,"But I should just continue to do my things the way I believe it should be done, and God will really see me through.",3953..4068,LAG_07_Johns-Biography_MG__54,,,,"Even as you and I are talking, the man has gone back to France.",4071..4134,LAG_07_Johns-Biography_MG__55,,,,,,,,,,,,,Null,3953,,,"But I should just continue to do my things the way I believe it should be done, and God will really see me through.","Even as you and I are talking, the man has gone back to France.","But make I just continue to do my own things di way wey I believe am, and God go really see me through.","Even as I, me, and you dey talk now, di man don go back France.",,3953..4068,4071..4134,3613..3716,3719..3782,,,,,,,,,3953,4071,"But make I just continue to do my own things di way wey I believe am, and God go really see me through. Even as I, me, and you dey talk now, di man don go back France.",8374,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,"But everyday, he and I chat on WhatsApp.",4160..4200,LAG_07_Johns-Biography_MG__57,,,,He calls me.,4203..4215,LAG_07_Johns-Biography_MG__58,,,,,,,,,,,,,Null,4160,,,"But everyday, he and I chat on WhatsApp.",He calls me.,"Yet everyday me, and am dey chat on WhatsApp.",E dey call me.,,4160..4200,4203..4215,3807..3852,3855..3869,,,,,,,,,4160,4203,"Yet everyday me, and am dey chat on WhatsApp. E dey call me.",8379,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,He calls me.,4203..4215,LAG_07_Johns-Biography_MG__58,,,,"He still introduces me to people who will be able to like assist me uh... maybe when I graduate, so that I can get uh... a good job that will change my life.",4218..4375,LAG_07_Johns-Biography_MG__59,,,,,,,,,,,,,Null,4203,,,He calls me.,"He still introduces me to people who will be able to like assist me uh... maybe when I graduate, so that I can get uh... a good job that will change my life.",E dey call me.,E still dey like push me to people wey go fit like assist me ehn maybe when I don graduate so dat I fit get ehn good job to change my life.,,4203..4215,4218..4375,3855..3869,3872..4011,,,,,,,,,4203,4218,E dey call me. E still dey like push me to people wey go fit like assist me ehn maybe when I don graduate so dat I fit get ehn good job to change my life.,8380,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,and,0,Expansion.Conjunction,,,,,So that's how life is.,4378..4400,LAG_07_Johns-Biography_MG__60,,,,Life isn't really easy.,4403..4426,LAG_07_Johns-Biography_MG__61,,,,,,,,,,,,,Null,4378,,,So that's how life is.,Life isn't really easy.,So na so just life be.,Life no really easy.,,4378..4400,4403..4426,4014..4036,4039..4059,,,,,,,,,4378,4403,So na so just life be. Life no really easy.,8384,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,instead,0,Expansion.Substitution.Arg2-as-subst,,,,,"And I don't believe that if you were born poor, you will remain poor.",4429..4498,LAG_07_Johns-Biography_MG__62,,,,"It depends on how, how you struggle, and how you want to really help yourself.",4501..4579,LAG_07_Johns-Biography_MG__63,,,,,,,,,,,,,Null,4429,,,"And I don't believe that if you were born poor, you will remain poor.","It depends on how, how you struggle, and how you want to really help yourself.","And I no believe sey if your parent born you, you no get anything, you go remain like dat.","E depend how, how you struggle, and how you wan really help yourself.",,4429..4498,4501..4579,4062..4152,4155..4224,,,,,,,,,4429,4501,"And I no believe sey if your parent born you, you no get anything, you go remain like dat. E depend how, how you struggle, and how you wan really help yourself.",8386,22,,
LAG_07_Johns-Biography_MG.txt,train,Implicit,,,,,,therefore,0,Contingency.Cause+SpeechAct.Result+SpeechAct,,,,,"It depends on how, how you struggle, and how you want to really help yourself.",4501..4579,LAG_07_Johns-Biography_MG__63,,,,"Well, when you... when people say that people like Dangote, Otedola, and the rest... that it's because... that it's... I don't believe it.",4582..4720,LAG_07_Johns-Biography_MG__64,,,,,,,,,,,,,Null,4501,,,"It depends on how, how you struggle, and how you want to really help yourself.","Well, when you... when people say that people like Dangote, Otedola, and the rest... that it's because... that it's... I don't believe it.","E depend how, how you struggle, and how you wan really help yourself.","Well, when you, when people talk sey na people like Dangote, Odetola, and di rest, sey na because, sey na, I no believe.",,4501..4579,4582..4720,4155..4224,4227..4347,,,,,,,,,4501,4582,"E depend how, how you struggle, and how you wan really help yourself. Well, when you, when people talk sey na people like Dangote, Odetola, and di rest, sey na because, sey na, I no believe.",8388,22,,
